# 1 583 1 1
  7.5004e+14  3.31086e+25  1.43722e+05
  7.5011e+14  3.44694e+21  1.50000e+01
  7.5019e+14  8.73196e+21  3.80000e+01
  7.5026e+14  1.83820e+22  8.00000e+01
  7.5034e+14  3.12486e+22  1.36000e+02
  7.5041e+14  4.34244e+22  1.89000e+02
  7.5049e+14  6.63971e+22  2.89000e+02
  7.5056e+14  8.36271e+22  3.64000e+02
  7.5064e+14  1.08897e+23  4.74000e+02
  7.5071e+14  1.33242e+23  5.80000e+02
  7.5079e+14  1.58967e+23  6.92000e+02
  7.5086e+14  1.95487e+23  8.51000e+02
  7.5094e+14  2.37054e+23  1.03200e+03
  7.5101e+14  2.73799e+23  1.19200e+03
  7.5109e+14  3.20648e+23  1.39600e+03
  7.5116e+14  3.76683e+23  1.64000e+03
  7.5124e+14  4.04463e+23  1.76100e+03
  7.5131e+14  4.60254e+23  2.00400e+03
  7.5139e+14  5.04788e+23  2.19800e+03
  7.5146e+14  5.77124e+23  2.51300e+03
  7.5154e+14  6.44618e+23  2.80700e+03
  7.5161e+14  7.02223e+23  3.05800e+03
  7.5169e+14  7.48586e+23  3.26000e+03
  7.5176e+14  8.66590e+23  3.77400e+03
  7.5184e+14  8.91589e+23  3.88300e+03
  7.5191e+14  9.85016e+23  4.29000e+03
  7.5199e+14  1.02884e+24  4.48100e+03
  7.5207e+14  1.12571e+24  4.90300e+03
  7.5214e+14  1.23814e+24  5.39300e+03
  7.5222e+14  1.28147e+24  5.58200e+03
  7.5229e+14  1.39303e+24  6.06800e+03
  7.5237e+14  1.51234e+24  6.58800e+03
  7.5244e+14  1.60824e+24  7.00600e+03
  7.5252e+14  1.63987e+24  7.14400e+03
  7.5259e+14  1.68376e+24  7.33600e+03
  7.5267e+14  1.66362e+24  7.24900e+03
  7.5274e+14  1.68527e+24  7.34400e+03
  7.5282e+14  1.70848e+24  7.44600e+03
  7.5289e+14  1.66243e+24  7.24600e+03
  7.5297e+14  1.67237e+24  7.29000e+03
  7.5304e+14  1.66786e+24  7.27100e+03
  7.5312e+14  1.70002e+24  7.41200e+03
  7.5319e+14  1.68104e+24  7.33000e+03
  7.5327e+14  1.65313e+24  7.20900e+03
  7.5334e+14  1.65961e+24  7.23800e+03
  7.5342e+14  1.66173e+24  7.24800e+03
  7.5350e+14  1.64026e+24  7.15500e+03
  7.5357e+14  1.65201e+24  7.20700e+03
  7.5365e+14  1.69609e+24  7.40000e+03
  7.5372e+14  1.66589e+24  7.26900e+03
  7.5380e+14  1.67512e+24  7.31000e+03
  7.5387e+14  1.66807e+24  7.28000e+03
  7.5395e+14  1.64680e+24  7.18800e+03
  7.5402e+14  1.61231e+24  7.03800e+03
  7.5410e+14  1.63963e+24  7.15800e+03
  7.5417e+14  1.63515e+24  7.13900e+03
  7.5425e+14  1.66268e+24  7.26000e+03
  7.5432e+14  1.63249e+24  7.12900e+03
  7.5440e+14  1.67653e+24  7.32200e+03
  7.5448e+14  1.64292e+24  7.17600e+03
  7.5455e+14  1.68237e+24  7.34900e+03
  7.5463e+14  1.66410e+24  7.27000e+03
  7.5470e+14  1.67404e+24  7.31400e+03
  7.5478e+14  1.64777e+24  7.20000e+03
  7.5485e+14  1.64300e+24  7.18000e+03
  7.5493e+14  1.68637e+24  7.37000e+03
  7.5500e+14  1.63855e+24  7.16200e+03
  7.5508e+14  1.68440e+24  7.36300e+03
  7.5515e+14  1.68997e+24  7.38800e+03
  7.5523e+14  1.64380e+24  7.18700e+03
  7.5531e+14  1.63425e+24  7.14600e+03
  7.5538e+14  1.64528e+24  7.19500e+03
  7.5546e+14  1.68171e+24  7.35500e+03
  7.5553e+14  1.63627e+24  7.15700e+03
  7.5561e+14  1.66654e+24  7.29000e+03
  7.5568e+14  1.64648e+24  7.20300e+03
  7.5576e+14  1.65705e+24  7.25000e+03
  7.5583e+14  1.65643e+24  7.24800e+03
  7.5591e+14  1.66106e+24  7.26900e+03
  7.5599e+14  1.63189e+24  7.14200e+03
  7.5606e+14  1.59469e+24  6.98000e+03
  7.5614e+14  1.65187e+24  7.23100e+03
  7.5621e+14  1.65381e+24  7.24000e+03
  7.5629e+14  1.64837e+24  7.21700e+03
  7.5636e+14  1.62900e+24  7.13300e+03
  7.5644e+14  1.68203e+24  7.36600e+03
  7.5652e+14  1.66496e+24  7.29200e+03
  7.5659e+14  1.61596e+24  7.07800e+03
  7.5667e+14  1.60644e+24  7.03700e+03
  7.5674e+14  1.62272e+24  7.10900e+03
  7.5682e+14  1.66497e+24  7.29500e+03
  7.5689e+14  1.63359e+24  7.15800e+03
  7.5697e+14  1.64096e+24  7.19100e+03
  7.5705e+14  1.61226e+24  7.06600e+03
  7.5712e+14  1.64200e+24  7.19700e+03
  7.5720e+14  1.62606e+24  7.12800e+03
  7.5727e+14  1.64234e+24  7.20000e+03
  7.5735e+14  1.62872e+24  7.14100e+03
  7.5742e+14  1.61147e+24  7.06600e+03
  7.5750e+14  1.63934e+24  7.18900e+03
  7.5758e+14  1.63892e+24  7.18800e+03
  7.5765e+14  1.67344e+24  7.34000e+03
  7.5773e+14  1.62358e+24  7.12200e+03
  7.5780e+14  1.64692e+24  7.22500e+03
  7.5788e+14  1.61594e+24  7.09000e+03
  7.5795e+14  1.64362e+24  7.21200e+03
  7.5803e+14  1.65369e+24  7.25700e+03
  7.5811e+14  1.60136e+24  7.02800e+03
  7.5818e+14  1.63284e+24  7.16700e+03
  7.5826e+14  1.64659e+24  7.22800e+03
  7.5833e+14  1.62613e+24  7.13900e+03
  7.5841e+14  1.62963e+24  7.15500e+03
  7.5848e+14  1.64360e+24  7.21700e+03
  7.5856e+14  1.62452e+24  7.13400e+03
  7.5864e+14  1.61936e+24  7.11200e+03
  7.5871e+14  1.60007e+24  7.02800e+03
  7.5879e+14  1.62606e+24  7.14300e+03
  7.5886e+14  1.65914e+24  7.28900e+03
  7.5894e+14  1.63055e+24  7.16400e+03
  7.5902e+14  1.63286e+24  7.17500e+03
  7.5909e+14  1.67182e+24  7.34700e+03
  7.5917e+14  1.60840e+24  7.06900e+03
  7.5924e+14  1.62215e+24  7.13000e+03
  7.5932e+14  1.64632e+24  7.23700e+03
  7.5940e+14  1.62912e+24  7.16200e+03
  7.5947e+14  1.63234e+24  7.17700e+03
  7.5955e+14  1.63356e+24  7.18300e+03
  7.5962e+14  1.63816e+24  7.20400e+03
  7.5970e+14  1.60890e+24  7.07600e+03
  7.5978e+14  1.59327e+24  7.00800e+03
  7.5985e+14  1.62221e+24  7.13600e+03
  7.5993e+14  1.60341e+24  7.05400e+03
  7.6000e+14  1.61735e+24  7.11600e+03
  7.6008e+14  1.62173e+24  7.13600e+03
  7.6016e+14  1.64045e+24  7.21900e+03
  7.6023e+14  1.62870e+24  7.16800e+03
  7.6031e+14  1.61517e+24  7.10900e+03
  7.6038e+14  1.61114e+24  7.09200e+03
  7.6046e+14  1.55578e+24  6.84900e+03
  7.6054e+14  1.56699e+24  6.89900e+03
  7.6061e+14  1.57274e+24  6.92500e+03
  7.6069e+14  1.58441e+24  6.97700e+03
  7.6076e+14  1.51910e+24  6.69000e+03
  7.6084e+14  1.53508e+24  6.76100e+03
  7.6092e+14  1.50294e+24  6.62000e+03
  7.6099e+14  1.49941e+24  6.60500e+03
  7.6107e+14  1.47272e+24  6.48800e+03
  7.6114e+14  1.41313e+24  6.22600e+03
  7.6122e+14  1.42479e+24  6.27800e+03
  7.6130e+14  1.36952e+24  6.03500e+03
  7.6137e+14  1.36580e+24  6.01900e+03
  7.6145e+14  1.31283e+24  5.78600e+03
  7.6152e+14  1.27343e+24  5.61300e+03
  7.6160e+14  1.28582e+24  5.66800e+03
  7.6168e+14  1.21789e+24  5.36900e+03
  7.6175e+14  1.20077e+24  5.29400e+03
  7.6183e+14  1.15280e+24  5.08300e+03
  7.6191e+14  1.10665e+24  4.88000e+03
  7.6198e+14  1.07117e+24  4.72400e+03
  7.6206e+14  1.05725e+24  4.66300e+03
  7.6213e+14  1.00297e+24  4.42400e+03
  7.6221e+14  9.28065e+23  4.09400e+03
  7.6229e+14  8.80809e+23  3.88600e+03
  7.6236e+14  8.68490e+23  3.83200e+03
  7.6244e+14  7.79570e+23  3.44000e+03
  7.6252e+14  7.40268e+23  3.26700e+03
  7.6259e+14  7.05745e+23  3.11500e+03
  7.6267e+14  6.30684e+23  2.78400e+03
  7.6274e+14  5.92547e+23  2.61600e+03
  7.6282e+14  5.75296e+23  2.54000e+03
  7.6290e+14  5.84547e+23  2.58100e+03
  7.6297e+14  5.55493e+23  2.45300e+03
  7.6305e+14  5.15158e+23  2.27500e+03
  7.6313e+14  5.01293e+23  2.21400e+03
  7.6320e+14  4.90160e+23  2.16500e+03
  7.6328e+14  4.71095e+23  2.08100e+03
  7.6335e+14  4.49786e+23  1.98700e+03
  7.6343e+14  4.30061e+23  1.90000e+03
  7.6351e+14  4.01734e+23  1.77500e+03
  7.6358e+14  3.76576e+23  1.66400e+03
  7.6366e+14  3.62740e+23  1.60300e+03
  7.6374e+14  3.22657e+23  1.42600e+03
  7.6381e+14  2.97061e+23  1.31300e+03
  7.6389e+14  2.71019e+23  1.19800e+03
  7.6397e+14  2.45427e+23  1.08500e+03
  7.6404e+14  2.28891e+23  1.01200e+03
  7.6412e+14  2.09646e+23  9.27000e+02
  7.6419e+14  2.08502e+23  9.22000e+02
  7.6427e+14  1.83155e+23  8.10000e+02
  7.6435e+14  1.72284e+23  7.62000e+02
  7.6442e+14  1.41750e+23  6.27000e+02
  7.6450e+14  1.41507e+23  6.26000e+02
  7.6458e+14  1.29064e+23  5.71000e+02
  7.6465e+14  1.11645e+23  4.94000e+02
  7.6473e+14  1.03052e+23  4.56000e+02
  7.6481e+14  9.60343e+22  4.25000e+02
  7.6488e+14  8.60805e+22  3.81000e+02
  7.6496e+14  8.47058e+22  3.75000e+02
  7.6504e+14  6.43687e+22  2.85000e+02
  7.6511e+14  6.41361e+22  2.84000e+02
  7.6519e+14  5.55469e+22  2.46000e+02
  7.6527e+14  5.03444e+22  2.23000e+02
  7.6534e+14  4.55980e+22  2.02000e+02
  7.6542e+14  4.69500e+22  2.08000e+02
  7.6549e+14  4.08459e+22  1.81000e+02
  7.6557e+14  3.83615e+22  1.70000e+02
  7.6565e+14  4.44551e+22  1.97000e+02
  7.6572e+14  3.76785e+22  1.67000e+02
  7.6580e+14  3.94833e+22  1.75000e+02
  7.6588e+14  4.51181e+22  2.00000e+02
  7.6595e+14  3.78949e+22  1.68000e+02
  7.6603e+14  3.04477e+22  1.35000e+02
  7.6611e+14  3.24751e+22  1.44000e+02
  7.6618e+14  2.99906e+22  1.33000e+02
  7.6626e+14  2.79596e+22  1.24000e+02
  7.6634e+14  3.15670e+22  1.40000e+02
  7.6641e+14  3.35893e+22  1.49000e+02
  7.6649e+14  2.84002e+22  1.26000e+02
  7.6657e+14  2.66002e+22  1.18000e+02
  7.6664e+14  2.81747e+22  1.25000e+02
  7.6672e+14  2.45609e+22  1.09000e+02
  7.6680e+14  2.38830e+22  1.06000e+02
  7.6687e+14  2.68067e+22  1.19000e+02
  7.6695e+14  2.72556e+22  1.21000e+02
  7.6703e+14  2.20732e+22  9.80000e+01
  7.6710e+14  2.47730e+22  1.10000e+02
  7.6718e+14  1.71156e+22  7.60000e+01
  7.6726e+14  2.09407e+22  9.30000e+01
  7.6733e+14  1.82388e+22  8.10000e+01
  7.6741e+14  2.63413e+22  1.17000e+02
  7.6749e+14  2.45335e+22  1.09000e+02
  7.6756e+14  2.31802e+22  1.03000e+02
