# 1 583 1 1
  7.5004e+14  3.31351e+25  1.43837e+05
  7.5011e+14  2.75753e+21  1.20000e+01
  7.5019e+14  8.73177e+21  3.80000e+01
  7.5026e+14  1.76924e+22  7.70000e+01
  7.5034e+14  2.82619e+22  1.23000e+02
  7.5041e+14  4.57222e+22  1.99000e+02
  7.5049e+14  6.11146e+22  2.66000e+02
  7.5056e+14  7.55865e+22  3.29000e+02
  7.5064e+14  1.04070e+23  4.53000e+02
  7.5071e+14  1.37607e+23  5.99000e+02
  7.5079e+14  1.67698e+23  7.30000e+02
  7.5086e+14  1.94113e+23  8.45000e+02
  7.5094e+14  2.27183e+23  9.89000e+02
  7.5101e+14  2.65072e+23  1.15400e+03
  7.5109e+14  3.27084e+23  1.42400e+03
  7.5116e+14  3.61752e+23  1.57500e+03
  7.5124e+14  4.05839e+23  1.76700e+03
  7.5131e+14  4.59338e+23  2.00000e+03
  7.5139e+14  5.00884e+23  2.18100e+03
  7.5146e+14  5.83100e+23  2.53900e+03
  7.5154e+14  6.23485e+23  2.71500e+03
  7.5161e+14  6.85693e+23  2.98600e+03
  7.5169e+14  7.35283e+23  3.20200e+03
  7.5176e+14  8.39507e+23  3.65600e+03
  7.5184e+14  8.77585e+23  3.82200e+03
  7.5191e+14  9.69860e+23  4.22400e+03
  7.5199e+14  1.03204e+24  4.49500e+03
  7.5207e+14  1.12913e+24  4.91800e+03
  7.5214e+14  1.20531e+24  5.25000e+03
  7.5222e+14  1.30285e+24  5.67500e+03
  7.5229e+14  1.38797e+24  6.04600e+03
  7.5237e+14  1.49147e+24  6.49700e+03
  7.5244e+14  1.61606e+24  7.04000e+03
  7.5252e+14  1.65203e+24  7.19700e+03
  7.5259e+14  1.66240e+24  7.24300e+03
  7.5267e+14  1.64525e+24  7.16900e+03
  7.5274e+14  1.68873e+24  7.35900e+03
  7.5282e+14  1.63138e+24  7.11000e+03
  7.5289e+14  1.67504e+24  7.30100e+03
  7.5297e+14  1.69784e+24  7.40100e+03
  7.5304e+14  1.67108e+24  7.28500e+03
  7.5312e+14  1.67914e+24  7.32100e+03
  7.5319e+14  1.69757e+24  7.40200e+03
  7.5327e+14  1.66850e+24  7.27600e+03
  7.5334e+14  1.66283e+24  7.25200e+03
  7.5342e+14  1.69202e+24  7.38000e+03
  7.5350e+14  1.67029e+24  7.28600e+03
  7.5357e+14  1.63367e+24  7.12700e+03
  7.5365e+14  1.63512e+24  7.13400e+03
  7.5372e+14  1.66681e+24  7.27300e+03
  7.5380e+14  1.65519e+24  7.22300e+03
  7.5387e+14  1.70954e+24  7.46100e+03
  7.5395e+14  1.66535e+24  7.26900e+03
  7.5402e+14  1.65263e+24  7.21400e+03
  7.5410e+14  1.64310e+24  7.17300e+03
  7.5417e+14  1.66533e+24  7.27100e+03
  7.5425e+14  1.64525e+24  7.18400e+03
  7.5432e+14  1.67142e+24  7.29900e+03
  7.5440e+14  1.67404e+24  7.31100e+03
  7.5448e+14  1.65640e+24  7.23500e+03
  7.5455e+14  1.63429e+24  7.13900e+03
  7.5463e+14  1.69594e+24  7.40900e+03
  7.5470e+14  1.69986e+24  7.42700e+03
  7.5478e+14  1.65692e+24  7.24000e+03
  7.5485e+14  1.68010e+24  7.34200e+03
  7.5493e+14  1.66779e+24  7.28900e+03
  7.5500e+14  1.65415e+24  7.23000e+03
  7.5508e+14  1.67503e+24  7.32200e+03
  7.5515e+14  1.66705e+24  7.28800e+03
  7.5523e+14  1.67467e+24  7.32200e+03
  7.5531e+14  1.70746e+24  7.46600e+03
  7.5538e+14  1.64553e+24  7.19600e+03
  7.5546e+14  1.65360e+24  7.23200e+03
  7.5553e+14  1.62508e+24  7.10800e+03
  7.5561e+14  1.64323e+24  7.18800e+03
  7.5568e+14  1.68032e+24  7.35100e+03
  7.5576e+14  1.62436e+24  7.10700e+03
  7.5583e+14  1.63426e+24  7.15100e+03
  7.5591e+14  1.63273e+24  7.14500e+03
  7.5599e+14  1.61222e+24  7.05600e+03
  7.5606e+14  1.63788e+24  7.16900e+03
  7.5614e+14  1.61922e+24  7.08800e+03
  7.5621e+14  1.64329e+24  7.19400e+03
  7.5629e+14  1.64948e+24  7.22200e+03
  7.5636e+14  1.66328e+24  7.28300e+03
  7.5644e+14  1.64116e+24  7.18700e+03
  7.5652e+14  1.63507e+24  7.16100e+03
  7.5659e+14  1.63881e+24  7.17800e+03
  7.5667e+14  1.63888e+24  7.17900e+03
  7.5674e+14  1.64122e+24  7.19000e+03
  7.5682e+14  1.66499e+24  7.29500e+03
  7.5689e+14  1.62809e+24  7.13400e+03
  7.5697e+14  1.62633e+24  7.12700e+03
  7.5705e+14  1.63647e+24  7.17200e+03
  7.5712e+14  1.62850e+24  7.13800e+03
  7.5720e+14  1.66303e+24  7.29000e+03
  7.5727e+14  1.66147e+24  7.28400e+03
  7.5735e+14  1.64216e+24  7.20000e+03
  7.5742e+14  1.64108e+24  7.19600e+03
  7.5750e+14  1.65761e+24  7.26900e+03
  7.5758e+14  1.65627e+24  7.26400e+03
  7.5765e+14  1.65908e+24  7.27700e+03
  7.5773e+14  1.66508e+24  7.30400e+03
  7.5780e+14  1.62434e+24  7.12600e+03
  7.5788e+14  1.63440e+24  7.17100e+03
  7.5795e+14  1.64268e+24  7.20800e+03
  7.5803e+14  1.62999e+24  7.15300e+03
  7.5811e+14  1.62093e+24  7.11400e+03
  7.5818e+14  1.63902e+24  7.19400e+03
  7.5826e+14  1.65158e+24  7.25000e+03
  7.5833e+14  1.65099e+24  7.24800e+03
  7.5841e+14  1.62164e+24  7.12000e+03
  7.5848e+14  1.61809e+24  7.10500e+03
  7.5856e+14  1.60882e+24  7.06500e+03
  7.5864e+14  1.62822e+24  7.15100e+03
  7.5871e+14  1.62420e+24  7.13400e+03
  7.5879e+14  1.61719e+24  7.10400e+03
  7.5886e+14  1.59837e+24  7.02200e+03
  7.5894e+14  1.62753e+24  7.15100e+03
  7.5902e+14  1.61740e+24  7.10700e+03
  7.5909e+14  1.65932e+24  7.29200e+03
  7.5917e+14  1.62753e+24  7.15300e+03
  7.5924e+14  1.63969e+24  7.20700e+03
  7.5932e+14  1.59490e+24  7.01100e+03
  7.5940e+14  1.62634e+24  7.15000e+03
  7.5947e+14  1.67033e+24  7.34400e+03
  7.5955e+14  1.59419e+24  7.01000e+03
  7.5962e+14  1.61839e+24  7.11700e+03
  7.5970e+14  1.61662e+24  7.11000e+03
  7.5978e+14  1.63741e+24  7.20200e+03
  7.5985e+14  1.61655e+24  7.11100e+03
  7.5993e+14  1.63023e+24  7.17200e+03
  7.6000e+14  1.59897e+24  7.03500e+03
  7.6008e+14  1.60948e+24  7.08200e+03
  7.6016e+14  1.62410e+24  7.14700e+03
  7.6023e+14  1.57098e+24  6.91400e+03
  7.6031e+14  1.60538e+24  7.06600e+03
  7.6038e+14  1.60088e+24  7.04700e+03
  7.6046e+14  1.60530e+24  7.06700e+03
  7.6054e+14  1.58768e+24  6.99000e+03
  7.6061e+14  1.55572e+24  6.85000e+03
  7.6069e+14  1.52925e+24  6.73400e+03
  7.6076e+14  1.54845e+24  6.81900e+03
  7.6084e+14  1.51038e+24  6.65200e+03
  7.6092e+14  1.47936e+24  6.51600e+03
  7.6099e+14  1.46224e+24  6.44100e+03
  7.6107e+14  1.42394e+24  6.27300e+03
  7.6114e+14  1.40138e+24  6.17400e+03
  7.6122e+14  1.37900e+24  6.07600e+03
  7.6130e+14  1.33600e+24  5.88700e+03
  7.6137e+14  1.34133e+24  5.91100e+03
  7.6145e+14  1.28405e+24  5.65900e+03
  7.6152e+14  1.23741e+24  5.45400e+03
  7.6160e+14  1.20169e+24  5.29700e+03
  7.6168e+14  1.16325e+24  5.12800e+03
  7.6175e+14  1.11778e+24  4.92800e+03
  7.6183e+14  1.06530e+24  4.69700e+03
  7.6191e+14  1.03754e+24  4.57500e+03
  7.6198e+14  9.80289e+23  4.32300e+03
  7.6206e+14  9.58199e+23  4.22600e+03
  7.6213e+14  8.94661e+23  3.94600e+03
  7.6221e+14  8.46048e+23  3.73200e+03
  7.6229e+14  7.89310e+23  3.48200e+03
  7.6236e+14  7.12378e+23  3.14300e+03
  7.6244e+14  6.79208e+23  2.99700e+03
  7.6252e+14  5.94381e+23  2.62300e+03
  7.6259e+14  5.80720e+23  2.56300e+03
  7.6267e+14  5.48490e+23  2.42100e+03
  7.6274e+14  5.35500e+23  2.36400e+03
  7.6282e+14  4.68874e+23  2.07000e+03
  7.6290e+14  4.66566e+23  2.06000e+03
  7.6297e+14  4.39581e+23  1.94100e+03
  7.6305e+14  4.16457e+23  1.83900e+03
  7.6313e+14  3.93318e+23  1.73700e+03
  7.6320e+14  3.81294e+23  1.68400e+03
  7.6328e+14  3.58390e+23  1.58300e+03
  7.6335e+14  3.40027e+23  1.50200e+03
  7.6343e+14  3.14427e+23  1.38900e+03
  7.6351e+14  2.87915e+23  1.27200e+03
  7.6358e+14  2.60496e+23  1.15100e+03
  7.6366e+14  2.50514e+23  1.10700e+03
  7.6374e+14  2.03197e+23  8.98000e+02
  7.6381e+14  1.88925e+23  8.35000e+02
  7.6389e+14  1.81671e+23  8.03000e+02
  7.6397e+14  1.59257e+23  7.04000e+02
  7.6404e+14  1.43864e+23  6.36000e+02
  7.6412e+14  1.34122e+23  5.93000e+02
  7.6419e+14  1.16019e+23  5.13000e+02
  7.6427e+14  1.05382e+23  4.66000e+02
  7.6435e+14  9.74553e+22  4.31000e+02
  7.6442e+14  8.34305e+22  3.69000e+02
  7.6450e+14  7.70952e+22  3.41000e+02
  7.6458e+14  6.87199e+22  3.04000e+02
  7.6465e+14  6.14785e+22  2.72000e+02
  7.6473e+14  4.67846e+22  2.07000e+02
  7.6481e+14  4.45177e+22  1.97000e+02
  7.6488e+14  4.47387e+22  1.98000e+02
  7.6496e+14  2.93681e+22  1.30000e+02
  7.6504e+14  2.55256e+22  1.13000e+02
